Rythme machine : 20 respiration / min
Rythme inspiration spontanée : 12 respiration / min

temps (ms), commande pression (mmH2O), pression mesurée(mmH2O)
392195,270,96
392205,270,96
392215,270,97
392225,270,97
392235,270,98
392245,270,99
392255,270,98
392265,270,98
392275,270,98
392285,270,98
392295,270,98
392305,270,98
392315,270,98
392325,270,97
392335,270,98
392345,270,98
392355,270,141
392365,270,105
392375,270,149
392385,270,153
392395,270,176
392405,270,171
392415,270,187
392425,270,191
392435,270,191
392445,270,208
392455,270,212
392465,270,219
392475,270,216
392485,270,220
392495,270,221
392505,270,230
392515,270,233
392525,270,224
392535,270,234
392545,270,232
392555,270,243
392565,270,238
392575,270,235
392585,270,241
392595,270,235
392605,270,253
392615,270,250
392625,270,244
392635,270,245
392645,270,252
392655,270,254
392665,270,254
392675,250,263
392685,250,257
392695,250,258
392705,250,261
392715,250,263
392725,250,267
392735,250,271
392745,250,266
392755,250,269
392765,250,267
392775,250,268
392785,250,263
392795,250,261
392805,250,254
392815,250,250
392825,250,248
392835,250,241
392845,250,237
392855,250,230
392865,250,222
392875,250,213
392885,250,212
392895,250,211
392905,250,211
392915,250,210
392925,250,212
392935,250,212
392945,250,213
392955,250,213
392965,250,214
392975,250,213
392985,250,213
392995,250,214
393005,250,213
393015,250,213
393025,250,214
393035,250,214
393045,250,214
393055,250,213
393065,250,213
393075,250,215
393085,250,214
393095,250,213
393105,250,214
393115,250,214
393125,250,212
393135,250,214
393145,250,213
393155,250,213
393165,250,214
393175,100,213
393185,100,213
393195,100,213
393205,100,214
393215,100,213
393225,100,212
393235,100,213
393245,100,213
393255,100,214
393265,100,214
393275,100,213
393285,100,213
393295,100,213
393305,100,214
393315,100,214
393325,100,213
393335,100,212
393345,100,214
393355,100,212
393365,100,189
393375,100,187
393385,100,167
393395,100,165
393405,100,154
393415,100,152
393425,100,144
393435,100,144
393445,100,141
393455,100,140
393465,100,141
393475,100,140
393485,100,139
393495,100,140
393505,100,141
393515,100,141
393525,100,142
393535,100,142
393545,100,141
393555,100,141
393565,100,137
393575,100,140
393585,100,134
393595,100,137
393605,100,134
393615,100,134
393625,100,133
393635,100,133
393645,100,131
393655,100,134
393665,100,132
393675,100,133
393685,100,131
393695,100,132
393705,100,131
393715,100,129
393725,100,128
393735,100,127
393745,100,127
393755,100,126
393765,100,127
393775,100,126
393785,100,125
393795,100,125
393805,100,124
393815,100,123
393825,100,123
393835,100,121
393845,100,122
393855,100,121
393865,100,121
393875,100,120
393885,100,120
393895,100,119
393905,100,119
393915,100,120
393925,100,120
393935,100,119
393945,100,118
393955,100,117
393965,100,116
393975,100,116
393985,100,114
393995,100,116
394005,100,116
394015,100,116
394025,100,116
394035,100,115
394045,100,114
394055,100,113
394065,100,114
394075,100,112
394085,100,112
394095,100,112
394105,100,112
394115,100,111
394125,100,112
394135,100,111
394145,100,111
394155,100,111
394165,100,110
394175,100,109
394185,100,110
394195,100,108
394205,100,109
394215,100,108
394225,100,107
394235,100,108
394245,100,106
394255,100,107
394265,100,107
394275,100,105
394285,100,108
394295,100,105
394305,100,107
394315,100,103
394325,100,105
394335,100,104
394345,100,105
394355,100,103
394365,100,105
394375,100,104
394385,100,104
394395,100,103
394405,100,104
394415,100,103
394425,100,103
394435,100,101
394445,100,102
394455,100,102
394465,100,101
394475,100,102
394485,100,102
394495,100,102
394505,100,101
394515,100,101
394525,100,101
394535,100,100
394545,100,100
394555,100,99
394565,100,100
394575,100,99
394585,100,99
394595,100,99
394605,100,99
394615,100,99
394625,100,98
394635,100,98
394645,100,98
394655,100,98
394665,100,98
394675,100,98
394685,100,98
394695,100,98
394705,100,97
394715,100,97
394725,100,98
394735,100,96
394745,100,96
394755,100,96
394765,100,97
394775,100,96
394785,100,96
394795,100,97
394805,100,96
394815,100,96
394825,100,96
394835,100,97
394845,100,96
394855,100,97
394865,100,96
394875,100,97
394885,100,96
394895,100,96
394905,100,96
394915,100,96
394925,100,96
394935,100,95
394945,100,96
394955,100,96
394965,100,96
394975,100,97
394985,100,96
394995,100,97
395005,100,97
395015,100,96
395025,100,95
395035,100,96
395045,100,95
395055,100,96
395065,100,95
395075,100,96
395085,100,95
395095,100,96
395105,100,97
395115,100,97
395125,100,96
395135,100,97
395145,100,96
395155,100,95
395165,100,95
395175,270,96
395185,270,96
395195,270,96
395205,270,98
395215,270,98
395225,270,99
395235,270,98
395245,270,98
395255,270,98
395265,270,98
395275,270,98
395285,270,98
395295,270,98
395305,270,98
395315,270,98
395325,270,98
395335,270,98
395345,270,98
395355,270,144
395365,270,111
395375,270,148
395385,270,154
395395,270,173
395405,270,177
395415,270,193
395425,270,190
395435,270,200
395445,270,212
395455,270,209
395465,270,212
395475,270,224
395485,270,215
395495,270,220
395505,270,228
395515,270,226
395525,270,235
395535,270,230
395545,270,242
395555,270,241
395565,270,243
395575,270,240
395585,270,240
395595,270,242
395605,270,241
395615,270,240
395625,270,245
395635,270,254
395645,270,252
395655,270,250
395665,250,262
395675,250,258
395685,250,256
395695,250,264
395705,250,260
395715,250,263
395725,250,263
395735,250,267
395745,250,266
395755,250,255
395765,250,269
395775,250,260
395785,250,255
395795,250,258
395805,250,258
395815,250,243
395825,250,238
395835,250,235
395845,250,229
395855,250,220
395865,250,214
395875,250,209
395885,250,212
395895,250,207
395905,250,210
395915,250,208
395925,250,211
395935,250,212
395945,250,212
395955,250,212
395965,250,212
395975,250,212
395985,250,212
395995,250,212
396005,250,212
396015,250,212
396025,250,212
396035,250,212
396045,250,212
396055,250,212
396065,250,211
396075,250,212
396085,250,212
396095,250,212
396105,250,212
396115,250,212
396125,250,212
396135,250,212
396145,250,212
396155,250,212
396165,250,212
396175,100,212
396185,100,212
396195,100,212
396205,100,212
396215,100,212
396225,100,212
396235,100,212
396245,100,211
396255,100,212
396265,100,212
396275,100,211
396285,100,212
396295,100,212
396305,100,212
396315,100,212
396325,100,212
396335,100,212
396345,100,212
396355,100,209
396365,100,190
396375,100,185
396385,100,168
396395,100,162
396405,100,154
396415,100,151
396425,100,142
396435,100,144
396445,100,139
396455,100,141
396465,100,137
396475,100,140
396485,100,138
396495,100,140
396505,100,141
396515,100,143
396525,100,143
396535,100,141
396545,100,141
396555,100,137
396565,100,140
396575,100,134
396585,100,138
396595,100,133
396605,100,136
396615,100,133
396625,100,134
396635,100,131
396645,100,134
396655,100,131
396665,100,134
396675,100,130
396685,100,131
396695,100,130
396705,100,129
396715,100,128
396725,100,127
396735,100,127
396745,100,127
396755,100,126
396765,100,127
396775,100,125
396785,100,125
396795,100,124
396805,100,123
396815,100,123
396825,100,122
396835,100,121
396845,100,121
396855,100,120
396865,100,120
396875,100,121
396885,100,119
396895,100,120
396905,100,121
396915,100,119
396925,100,119
396935,100,118
396945,100,117
396955,100,116
396965,100,116
396975,100,116
396985,100,116
396995,100,116
397005,100,115
397015,100,115
397025,100,113
397035,100,114
397045,100,114
397055,100,113
397065,100,112
397075,100,112
397085,100,113
397095,100,112
397105,100,112
397115,100,111
397125,100,111
397135,100,110
397145,100,110
397155,100,109
397165,100,110
397175,100,108
397185,100,109
397195,100,108
397205,100,108
397215,100,107
397225,100,108
397235,100,107
397245,100,107
397255,100,108
397265,100,105
397275,100,109
397285,100,105
397295,100,107
397305,100,105
397315,100,105
397325,100,103
397335,100,105
397345,100,104
397355,100,104
397365,100,104
397375,100,105
397385,100,104
397395,100,105
397405,100,103
397415,100,103
397425,100,101
397435,100,103
397445,100,100
397455,100,102
397465,100,102
397475,100,102
397485,100,101
397495,100,101
397505,100,100
397515,100,100
397525,100,99
397535,100,99
397545,100,100
397555,100,101
397565,100,100
397575,100,99
397585,100,99
397595,100,98
397605,100,98
397615,100,100
397625,100,98
397635,100,98
397645,100,98
397655,100,98
397665,100,98
397675,100,98
397685,100,98
397695,100,98
397705,100,97
397715,100,97
397725,100,95
397735,100,97
397745,100,97
397755,100,97
397765,100,97
397775,100,95
397785,100,96
397795,100,96
397805,100,96
397815,100,97
397825,100,96
397835,100,96
397845,100,94
397855,100,96
397865,100,95
397875,100,97
397885,100,97
397895,100,97
397905,100,97
397915,100,95
397925,100,97
397935,100,96
397945,100,95
397955,100,96
397965,100,95
397975,100,96
397985,100,95
397995,100,96
398005,100,95
398015,100,96
398025,100,95
398035,100,95
398045,100,94
398055,100,95
398065,100,95
398075,100,95
398085,100,95
398095,100,96
398105,100,97
398115,100,97
398125,100,95
398135,100,96
398145,100,95
398155,100,96
398165,100,95
398175,270,96
398185,270,96
398195,270,95
398205,270,97
398215,270,98
398225,270,98
398235,270,98
398245,270,98
398255,270,98
398265,270,98
398275,270,98
398285,270,98
398295,270,98
398305,270,98
398315,270,98
398325,270,98
398335,270,98
398345,270,98
398355,270,127
398365,270,101
398375,270,150
398385,270,151
398395,270,173
398405,270,176
398415,270,195
398425,270,191
398435,270,208
398445,270,211
398455,270,217
398465,270,219
398475,270,227
398485,270,215
398495,270,225
398505,270,220
398515,270,230
398525,270,228
398535,270,234
398545,270,237
398555,270,230
398565,270,234
398575,270,236
398585,270,239
398595,270,247
398605,270,244
398615,270,248
398625,270,246
398635,270,248
398645,250,261
398655,250,248
398665,250,263
398675,250,263
398685,250,257
398695,250,271
398705,250,259
398715,250,266
398725,250,269
398735,250,262
398745,250,263
398755,250,258
398765,250,255
398775,250,247
398785,250,250
398795,250,245
398805,250,239
398815,250,230
398825,250,224
398835,250,214
398845,250,209
398855,250,206
398865,250,205
398875,250,204
398885,250,205
398895,250,206
398905,250,205
398915,250,209
398925,250,207
398935,250,208
398945,250,207
398955,250,208
398965,250,208
398975,250,207
398985,250,207
398995,250,208
399005,250,207
399015,250,207
399025,250,208
399035,250,208
399045,250,207
399055,250,207
399065,250,208
399075,250,207
399085,250,208
399095,250,208
399105,250,207
399115,250,208
399125,250,207
399135,250,206
399145,250,208
399155,250,208
399165,250,207
399175,100,207
399185,100,208
399195,100,207
399205,100,208
399215,100,207
399225,100,207
399235,100,208
399245,100,206
399255,100,207
399265,100,207
399275,100,207
399285,100,207
399295,100,207
399305,100,208
399315,100,207
399325,100,207
399335,100,206
399345,100,208
399355,100,205
399365,100,185
399375,100,182
399385,100,162
399395,100,159
399405,100,148
399415,100,148
399425,100,141
399435,100,141
399445,100,139
399455,100,137
399465,100,137
399475,100,138
399485,100,139
399495,100,139
399505,100,143
399515,100,139
399525,100,141
399535,100,138
399545,100,138
399555,100,136
399565,100,135
399575,100,134
399585,100,134
399595,100,134
399605,100,133
399615,100,134
399625,100,132
399635,100,134
399645,100,131
399655,100,132
399665,100,130
399675,100,128
399685,100,128
399695,100,127
399705,100,128
399715,100,127
399725,100,126
399735,100,126
399745,100,125
399755,100,126
399765,100,125
399775,100,125
399785,100,125
399795,100,124
399805,100,122
399815,100,121
399825,100,121
399835,100,119
399845,100,120
399855,100,120
399865,100,119
399875,100,120
399885,100,119
399895,100,119
399905,100,119
399915,100,118
399925,100,118
399935,100,117
399945,100,116
399955,100,115
399965,100,115
399975,100,114
399985,100,116
399995,100,114
400005,100,115
400015,100,114
400025,100,113
400035,100,114
400045,100,112
400055,100,112
400065,100,112
400075,100,112
400085,100,111
400095,100,111
400105,100,111
400115,100,110
400125,100,109
400135,100,111
400145,100,108
400155,100,109
400165,100,109
400175,100,107
400185,100,109
400195,100,107
400205,100,106
400215,100,107
400225,100,106
400235,100,107
400245,100,106
400255,100,106
400265,100,106
400275,100,105
400285,100,105
400295,100,103
400305,100,105
400315,100,103
400325,100,106
400335,100,104
400345,100,105
400355,100,104
400365,100,104
400375,100,102
400385,100,102
400395,100,102
400405,100,102
400415,100,103
400425,100,101
400435,100,103
400445,100,102
400455,100,102
400465,100,102
400475,100,99
400485,100,100
400495,100,98
400505,100,99
400515,100,99
400525,100,100
400535,100,101
400545,100,101
400555,100,99
400565,100,99
400575,100,98
400585,100,98
400595,100,98
400605,100,98
400615,100,98
400625,100,98
400635,100,98
400645,100,98
400655,100,98
400665,100,97
400675,100,98
400685,100,98
400695,100,97
400705,100,98
400715,100,96
400725,100,97
400735,100,96
400745,100,96
400755,100,97
400765,100,95
400775,100,95
400785,100,94
400795,100,95
400805,100,95
400815,100,95
400825,100,95
400835,100,98
400845,100,97
400855,100,97
400865,100,97
400875,100,98
400885,100,97
